Year,County,Ethnicity,Race,Gender,Age Group,Count
2017,Douglas,Hispanic,Black,Female,45--64,0
2017,Douglas,Hispanic,Black,Female,65--84,0
2017,Douglas,Hispanic,Black,Female,85+,0
2017,Douglas,Hispanic,Other,Male,<1,0
2017,Douglas,Hispanic,Other,Male,1--17,0
2017,Douglas,Hispanic,Other,Male,18--24,0
2017,Douglas,Hispanic,Other,Male,25--44,0
2017,Douglas,Hispanic,Other,Male,45--64,0
2017,Douglas,Hispanic,Other,Male,65--84,0
2017,Douglas,Hispanic,Other,Male,85+,0
2017,Douglas,Hispanic,Other,Female,<1,0
2017,Douglas,Hispanic,Other,Female,1--17,0
2017,Douglas,Hispanic,Other,Female,18--24,0
2017,Douglas,Hispanic,Other,Female,25--44,0
2017,Douglas,Hispanic,Other,Female,45--64,0
2017,Douglas,Hispanic,Other,Female,65--84,0
2017,Douglas,Hispanic,Other,Female,85+,0
2017,Du Page,Non-Hispanic,White,Male,<1,16
2017,Du Page,Non-Hispanic,White,Male,1--17,7
2017,Du Page,Non-Hispanic,White,Male,18--24,25
2017,Du Page,Non-Hispanic,White,Male,25--44,99
2017,Du Page,Non-Hispanic,White,Male,45--64,460
2017,Du Page,Non-Hispanic,White,Male,65--84,1132
2017,Du Page,Non-Hispanic,White,Male,85+,869
2017,Du Page,Non-Hispanic,White,Female,<1,9
2017,Du Page,Non-Hispanic,White,Female,1--17,7
2017,Du Page,Non-Hispanic,White,Female,18--24,10
2017,Du Page,Non-Hispanic,White,Female,25--44,57
2017,Du Page,Non-Hispanic,White,Female,45--64,349
2017,Du Page,Non-Hispanic,White,Female,65--84,1009
2017,Du Page,Non-Hispanic,White,Female,85+,1483
2017,Du Page,Non-Hispanic,Black,Male,<1,1
2017,Du Page,Non-Hispanic,Black,Male,1--17,3
2017,Du Page,Non-Hispanic,Black,Male,18--24,5
2017,Du Page,Non-Hispanic,Black,Male,25--44,14
2017,Du Page,Non-Hispanic,Black,Male,45--64,31
2017,Du Page,Non-Hispanic,Black,Male,65--84,41
2017,Du Page,Non-Hispanic,Black,Male,85+,15
2017,Du Page,Non-Hispanic,Black,Female,<1,1
2017,Du Page,Non-Hispanic,Black,Female,1--17,0
2017,Du Page,Non-Hispanic,Black,Female,18--24,0
2017,Du Page,Non-Hispanic,Black,Female,25--44,12
2017,Du Page,Non-Hispanic,Black,Female,45--64,36
2017,Du Page,Non-Hispanic,Black,Female,65--84,48
2017,Du Page,Non-Hispanic,Black,Female,85+,17
2017,Du Page,Non-Hispanic,Other,Male,<1,2
2017,Du Page,Non-Hispanic,Other,Male,1--17,2
2017,Du Page,Non-Hispanic,Other,Male,18--24,3
2017,Du Page,Non-Hispanic,Other,Male,25--44,5
2017,Du Page,Non-Hispanic,Other,Male,45--64,30
2017,Du Page,Non-Hispanic,Other,Male,65--84,90
2017,Du Page,Non-Hispanic,Other,Male,85+,29
2017,Du Page,Non-Hispanic,Other,Female,<1,1
2017,Du Page,Non-Hispanic,Other,Female,1--17,1
2017,Du Page,Non-Hispanic,Other,Female,18--24,1
2017,Du Page,Non-Hispanic,Other,Female,25--44,8
2017,Du Page,Non-Hispanic,Other,Female,45--64,23
2017,Du Page,Non-Hispanic,Other,Female,65--84,60
2017,Du Page,Non-Hispanic,Other,Female,85+,44
2017,Du Page,Hispanic,White,Male,<1,7
2017,Du Page,Hispanic,White,Male,1--17,2
2017,Du Page,Hispanic,White,Male,18--24,9
2017,Du Page,Hispanic,White,Male,25--44,22
2017,Du Page,Hispanic,White,Male,45--64,37
2017,Du Page,Hispanic,White,Male,65--84,56
2017,Du Page,Hispanic,White,Male,85+,18
2017,Du Page,Hispanic,White,Female,<1,1
2017,Du Page,Hispanic,White,Female,1--17,1
2017,Du Page,Hispanic,White,Female,18--24,3
2017,Du Page,Hispanic,White,Female,25--44,11
2017,Du Page,Hispanic,White,Female,45--64,14
2017,Du Page,Hispanic,White,Female,65--84,36
2017,Du Page,Hispanic,White,Female,85+,30
2017,Du Page,Hispanic,Black,Male,<1,0
2017,Du Page,Hispanic,Black,Male,1--17,0
2017,Du Page,Hispanic,Black,Male,18--24,0
2017,Du Page,Hispanic,Black,Male,25--44,0
2017,Du Page,Hispanic,Black,Male,45--64,0
2017,Du Page,Hispanic,Black,Male,65--84,0
2017,Du Page,Hispanic,Black,Male,85+,0
2017,Du Page,Hispanic,Black,Female,<1,0
2017,Du Page,Hispanic,Black,Female,1--17,0
2017,Du Page,Hispanic,Black,Female,18--24,0
2017,Du Page,Hispanic,Black,Female,25--44,0
2017,Du Page,Hispanic,Black,Female,45--64,0
2017,Du Page,Hispanic,Black,Female,65--84,0
2017,Du Page,Hispanic,Black,Female,85+,0
2017,Du Page,Hispanic,Other,Male,<1,0
2017,Du Page,Hispanic,Other,Male,1--17,0
2017,Du Page,Hispanic,Other,Male,18--24,0
2017,Du Page,Hispanic,Other,Male,25--44,1
2017,Du Page,Hispanic,Other,Male,45--64,0
2017,Du Page,Hispanic,Other,Male,65--84,0
2017,Du Page,Hispanic,Other,Male,85+,0
2017,Du Page,Hispanic,Other,Female,<1,0
2017,Du Page,Hispanic,Other,Female,1--17,0
2017,Du Page,Hispanic,Other,Female,18--24,0
2017,Du Page,Hispanic,Other,Female,25--44,0
2017,Du Page,Hispanic,Other,Female,45--64,1
2017,Du Page,Hispanic,Other,Female,65--84,0
2017,Du Page,Hispanic,Other,Female,85+,1
2017,Edgar,Non-Hispanic,White,Male,<1,2
2017,Edgar,Non-Hispanic,White,Male,1--17,0
2017,Edgar,Non-Hispanic,White,Male,18--24,0
2017,Edgar,Non-Hispanic,White,Male,25--44,2
2017,Edgar,Non-Hispanic,White,Male,45--64,25
2017,Edgar,Non-Hispanic,White,Male,65--84,51
2017,Edgar,Non-Hispanic,White,Male,85+,28
2017,Edgar,Non-Hispanic,White,Female,<1,0
2017,Edgar,Non-Hispanic,White,Female,1--17,1
2017,Edgar,Non-Hispanic,White,Female,18--24,0
2017,Edgar,Non-Hispanic,White,Female,25--44,1
2017,Edgar,Non-Hispanic,White,Female,45--64,12
2017,Edgar,Non-Hispanic,White,Female,65--84,51
2017,Edgar,Non-Hispanic,White,Female,85+,53
2017,Edgar,Non-Hispanic,Black,Male,<1,0
2017,Edgar,Non-Hispanic,Black,Male,1--17,0
2017,Edgar,Non-Hispanic,Black,Male,18--24,0
2017,Edgar,Non-Hispanic,Black,Male,25--44,0
2017,Edgar,Non-Hispanic,Black,Male,45--64,0
2017,Edgar,Non-Hispanic,Black,Male,65--84,0
2017,Edgar,Non-Hispanic,Black,Male,85+,0
2017,Edgar,Non-Hispanic,Black,Female,<1,0
2017,Edgar,Non-Hispanic,Black,Female,1--17,0
2017,Edgar,Non-Hispanic,Black,Female,18--24,0
2017,Edgar,Non-Hispanic,Black,Female,25--44,0
2017,Edgar,Non-Hispanic,Black,Female,45--64,0
2017,Edgar,Non-Hispanic,Black,Female,65--84,0
2017,Edgar,Non-Hispanic,Black,Female,85+,0
2017,Edgar,Non-Hispanic,Other,Male,<1,0
2017,Edgar,Non-Hispanic,Other,Male,1--17,0
2017,Edgar,Non-Hispanic,Other,Male,18--24,0
2017,Edgar,Non-Hispanic,Other,Male,25--44,0
2017,Edgar,Non-Hispanic,Other,Male,45--64,0
2017,Edgar,Non-Hispanic,Other,Male,65--84,0
2017,Edgar,Non-Hispanic,Other,Male,85+,0
2017,Edgar,Non-Hispanic,Other,Female,<1,0
2017,Edgar,Non-Hispanic,Other,Female,1--17,0
2017,Edgar,Non-Hispanic,Other,Female,18--24,0
2017,Edgar,Non-Hispanic,Other,Female,25--44,0
2017,Edgar,Non-Hispanic,Other,Female,45--64,0
2017,Edgar,Non-Hispanic,Other,Female,65--84,0
2017,Edgar,Non-Hispanic,Other,Female,85+,1
2017,Edgar,Hispanic,White,Male,<1,0
2017,Edgar,Hispanic,White,Male,1--17,0
2017,Edgar,Hispanic,White,Male,18--24,0
2017,Edgar,Hispanic,White,Male,25--44,0
2017,Edgar,Hispanic,White,Male,45--64,0
2017,Edgar,Hispanic,White,Male,65--84,0
2017,Edgar,Hispanic,White,Male,85+,0
2017,Edgar,Hispanic,White,Female,<1,0
2017,Edgar,Hispanic,White,Female,1--17,0
2017,Edgar,Hispanic,White,Female,18--24,0
2017,Edgar,Hispanic,White,Female,25--44,0
2017,Edgar,Hispanic,White,Female,45--64,0
2017,Edgar,Hispanic,White,Female,65--84,1
2017,Edgar,Hispanic,White,Female,85+,0
2017,Edgar,Hispanic,Black,Male,<1,0
2017,Edgar,Hispanic,Black,Male,1--17,0
2017,Edgar,Hispanic,Black,Male,18--24,0
2017,Edgar,Hispanic,Black,Male,25--44,0
2017,Edgar,Hispanic,Black,Male,45--64,0
2017,Edgar,Hispanic,Black,Male,65--84,0
2017,Edgar,Hispanic,Black,Male,85+,0
2017,Edgar,Hispanic,Black,Female,<1,0
2017,Edgar,Hispanic,Black,Female,1--17,0
2017,Edgar,Hispanic,Black,Female,18--24,0
2017,Edgar,Hispanic,Black,Female,25--44,0
